"activity" "subject_id" "feature" "mean_value"
"WALKING_UPSTAIRS" 13 "tGravityAccMag_mean" -0.10115350174
"WALKING_UPSTAIRS" 13 "tGravityAccMag_std" -0.326339622181818
"WALKING_UPSTAIRS" 14 "fBodyAcc_mean_X" -0.323508442240741
"WALKING_UPSTAIRS" 14 "fBodyAcc_mean_Y" 0.0163939234574074
"WALKING_UPSTAIRS" 14 "fBodyAcc_mean_Z" 0.191693742633333
"WALKING_UPSTAIRS" 14 "fBodyAcc_std_X" -0.304980247962963
"WALKING_UPSTAIRS" 14 "fBodyAcc_std_Y" 0.356072772037037
"WALKING_UPSTAIRS" 14 "fBodyAcc_std_Z" 0.687124163703704
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_mean_X" -0.383497147037037
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_mean_Y" -0.347606639592593
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_mean_Z" -0.264008468333333
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_std_X" -0.41096787037037
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_std_Y" -0.371572473072222
"WALKING_UPSTAIRS" 14 "fBodyAccJerk_std_Z" -0.391077873148148
"WALKING_UPSTAIRS" 14 "fBodyAccMag_mean" -0.0759851813333333
"WALKING_UPSTAIRS" 14 "fBodyAccMag_std" -0.143253889222222
"WALKING_UPSTAIRS" 14 "fBodyBodyAccJerkMag_mean" -0.288744334092593
"WALKING_UPSTAIRS" 14 "fBodyBodyAccJerkMag_std" -0.409847649281481
"WALKING_UPSTAIRS" 14 "fBodyBodyGyroJerkMag_mean" -0.457250612407407
"WALKING_UPSTAIRS" 14 "fBodyBodyGyroJerkMag_std" -0.564964076388889
"WALKING_UPSTAIRS" 14 "fBodyBodyGyroMag_mean" 0.0488588668185185
"WALKING_UPSTAIRS" 14 "fBodyBodyGyroMag_std" 0.236659662496296
"WALKING_UPSTAIRS" 14 "fBodyGyro_mean_X" -0.441048358648148
"WALKING_UPSTAIRS" 14 "fBodyGyro_mean_Y" 0.118687692187963
"WALKING_UPSTAIRS" 14 "fBodyGyro_mean_Z" 0.196703218737037
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_X" -0.464742933888889
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_Y" 0.646233637037037
"WALKING_UPSTAIRS" 14 "fBodyGyro_std_Z" 0.522454216314815
"WALKING_UPSTAIRS" 14 "tBodyAcc_mean_X" 0.26242106612963
"WALKING_UPSTAIRS" 14 "tBodyAcc_mean_Y" -0.0204388180024074
"WALKING_UPSTAIRS" 14 "tBodyAcc_mean_Z" -0.112279688983333
"WALKING_UPSTAIRS" 14 "tBodyAcc_std_X" -0.309396717592593
"WALKING_UPSTAIRS" 14 "tBodyAcc_std_Y" 0.307195533
"WALKING_UPSTAIRS" 14 "tBodyAcc_std_Z" 0.609017879074074
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_mean_X" 0.0803303022222222
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_mean_Y" -0.0183131159944444
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_mean_Z" 0.00344199486481481
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_std_X" -0.368780418888889
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_std_Y" -0.336427181240741
"WALKING_UPSTAIRS" 14 "tBodyAccJerk_std_Z" -0.327868814314815
"WALKING_UPSTAIRS" 14 "tBodyAccJerkMag_mean" -0.28366383592037
"WALKING_UPSTAIRS" 14 "tBodyAccJerkMag_std" -0.337086266574074
"WALKING_UPSTAIRS" 14 "tBodyAccMag_mean" 0.140108204051852
"WALKING_UPSTAIRS" 14 "tBodyAccMag_std" -0.0197686685018519
"WALKING_UPSTAIRS" 14 "tBodyGyro_mean_X" 0.0813841685037037
"WALKING_UPSTAIRS" 14 "tBodyGyro_mean_Y" -0.123499570044444
"WALKING_UPSTAIRS" 14 "tBodyGyro_mean_Z" -0.0441381886666667
"WALKING_UPSTAIRS" 14 "tBodyGyro_std_X" -0.454283337592593
"WALKING_UPSTAIRS" 14 "tBodyGyro_std_Y" 0.476518714444444
"WALKING_UPSTAIRS" 14 "tBodyGyro_std_Z" 0.564875818162963
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mean_X" -0.128266667862963
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mean_Y" -0.0207749732407407
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_mean_Z" -0.0137237620296296
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_std_X" -0.646611034444444
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_std_Y" -0.371479721296296
"WALKING_UPSTAIRS" 14 "tBodyGyroJerk_std_Z" -0.359816626703704
"WALKING_UPSTAIRS" 14 "tBodyGyroJerkMag_mean" -0.399921949557407
"WALKING_UPSTAIRS" 14 "tBodyGyroJerkMag_std" -0.485819293703704
"WALKING_UPSTAIRS" 14 "tBodyGyroMag_mean" 0.365779419444444
"WALKING_UPSTAIRS" 14 "tBodyGyroMag_std" 0.299975979851852
"WALKING_UPSTAIRS" 14 "tGravityAcc_mean_X" 0.688256122222222
"WALKING_UPSTAIRS" 14 "tGravityAcc_mean_Y" -0.322680364814815
"WALKING_UPSTAIRS" 14 "tGravityAcc_mean_Z" -0.49508872037037
"WALKING_UPSTAIRS" 14 "tGravityAcc_std_X" -0.928523640925926
"WALKING_UPSTAIRS" 14 "tGravityAcc_std_Y" -0.907231431296296
"WALKING_UPSTAIRS" 14 "tGravityAcc_std_Z" -0.875450819074074
"WALKING_UPSTAIRS" 14 "tGravityAccMag_mean" 0.140108204051852
"WALKING_UPSTAIRS" 14 "tGravityAccMag_std" -0.0197686685018519
"WALKING_UPSTAIRS" 15 "fBodyAcc_mean_X" -0.0746328434375
"WALKING_UPSTAIRS" 15 "fBodyAcc_mean_Y" -0.1019354328
"WALKING_UPSTAIRS" 15 "fBodyAcc_mean_Z" -0.5395910825
"WALKING_UPSTAIRS" 15 "fBodyAcc_std_X" -0.00838243761666667
"WALKING_UPSTAIRS" 15 "fBodyAcc_std_Y" -0.0191328333041667
"WALKING_UPSTAIRS" 15 "fBodyAcc_std_Z" -0.349600353270833
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_mean_X" -0.2370530733125
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_mean_Y" -0.338102216666667
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_mean_Z" -0.714554172708333
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_std_X" -0.207231605488542
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_std_Y" -0.330391429583333
"WALKING_UPSTAIRS" 15 "fBodyAccJerk_std_Z" -0.783004506458333
"WALKING_UPSTAIRS" 15 "fBodyAccMag_mean" -0.165242147958333
"WALKING_UPSTAIRS" 15 "fBodyAccMag_std" -0.255659340833333
"WALKING_UPSTAIRS" 15 "fBodyBodyAccJerkMag_mean" -0.261956679958333
"WALKING_UPSTAIRS" 15 "fBodyBodyAccJerkMag_std" -0.391313399375
"WALKING_UPSTAIRS" 15 "fBodyBodyGyroJerkMag_mean" -0.731422357916667
"WALKING_UPSTAIRS" 15 "fBodyBodyGyroJerkMag_std" -0.793104483333333
"WALKING_UPSTAIRS" 15 "fBodyBodyGyroMag_mean" -0.45369356625
"WALKING_UPSTAIRS" 15 "fBodyBodyGyroMag_std" -0.308585869854167
"WALKING_UPSTAIRS" 15 "fBodyGyro_mean_X" -0.361096856875
"WALKING_UPSTAIRS" 15 "fBodyGyro_mean_Y" -0.517025245833333
"WALKING_UPSTAIRS" 15 "fBodyGyro_mean_Z" -0.485701745833333
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_X" -0.4372253275
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_Y" -0.243612269004167
"WALKING_UPSTAIRS" 15 "fBodyGyro_std_Z" -0.523744300833333
"WALKING_UPSTAIRS" 15 "tBodyAcc_mean_X" 0.270187595833333
"WALKING_UPSTAIRS" 15 "tBodyAcc_mean_Y" -0.0287523860708333
"WALKING_UPSTAIRS" 15 "tBodyAcc_mean_Z" -0.116952464895833
"WALKING_UPSTAIRS" 15 "tBodyAcc_std_X" -0.0260971840270833
"WALKING_UPSTAIRS" 15 "tBodyAcc_std_Y" -0.00406536043541667
"WALKING_UPSTAIRS" 15 "tBodyAcc_std_Z" -0.379717488104167
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_mean_X" 0.07297243298125
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_mean_Y" -0.00417361847916667
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_mean_Z" -0.00525879898958333
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_std_X" -0.186944664541667
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_std_Y" -0.311861356875
"WALKING_UPSTAIRS" 15 "tBodyAccJerk_std_Z" -0.748809454166667
"WALKING_UPSTAIRS" 15 "tBodyAccJerkMag_mean" -0.316050382083333
"WALKING_UPSTAIRS" 15 "tBodyAccJerkMag_std" -0.313363553125
"WALKING_UPSTAIRS" 15 "tBodyAccMag_mean" -0.000971394711666667
"WALKING_UPSTAIRS" 15 "tBodyAccMag_std" -0.136552217494583
"WALKING_UPSTAIRS" 15 "tBodyGyro_mean_X" 0.0903340029875
"WALKING_UPSTAIRS" 15 "tBodyGyro_mean_Y" -0.154721289270833
"WALKING_UPSTAIRS" 15 "tBodyGyro_mean_Z" 0.0911681484547917
"WALKING_UPSTAIRS" 15 "tBodyGyro_std_X" -0.415251317916667
"WALKING_UPSTAIRS" 15 "tBodyGyro_std_Y" -0.3302332351
"WALKING_UPSTAIRS" 15 "tBodyGyro_std_Z" -0.477365945208333
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mean_X" -0.144485986527083
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mean_Y" -0.0365419164020833
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_mean_Z" -0.0767242496041667
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_std_X" -0.525533949791667
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_std_Y" -0.763053512083333
"WALKING_UPSTAIRS" 15 "tBodyGyroJerk_std_Z" -0.657907649166667
"WALKING_UPSTAIRS" 15 "tBodyGyroJerkMag_mean" -0.663637117708333
"WALKING_UPSTAIRS" 15 "tBodyGyroJerkMag_std" -0.748954848541667
"WALKING_UPSTAIRS" 15 "tBodyGyroMag_mean" -0.201217274
"WALKING_UPSTAIRS" 15 "tBodyGyroMag_std" -0.288429008639583
"WALKING_UPSTAIRS" 15 "tGravityAcc_mean_X" 0.918544812291667
"WALKING_UPSTAIRS" 15 "tGravityAcc_mean_Y" -0.3149610125
"WALKING_UPSTAIRS" 15 "tGravityAcc_mean_Z" 0.0811803405
"WALKING_UPSTAIRS" 15 "tGravityAcc_std_X" -0.952562395625
"WALKING_UPSTAIRS" 15 "tGravityAcc_std_Y" -0.927648821458333
"WALKING_UPSTAIRS" 15 "tGravityAcc_std_Z" -0.92161847875
"WALKING_UPSTAIRS" 15 "tGravityAccMag_mean" -0.000971394711666667
"WALKING_UPSTAIRS" 15 "tGravityAccMag_std" -0.136552217494583
"WALKING_UPSTAIRS" 16 "fBodyAcc_mean_X" -0.474984014705882
"WALKING_UPSTAIRS" 16 "fBodyAcc_mean_Y" -0.268063812745098
"WALKING_UPSTAIRS" 16 "fBodyAcc_mean_Z" -0.335853041176471
"WALKING_UPSTAIRS" 16 "fBodyAcc_std_X" -0.369636140980392
"WALKING_UPSTAIRS" 16 "fBodyAcc_std_Y" -0.166324239117647
"WALKING_UPSTAIRS" 16 "fBodyAcc_std_Z" -0.094561233145098
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_mean_X" -0.546088862941176
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_mean_Y" -0.468605205294118
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_mean_Z" -0.565220840588235
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_std_X" -0.538073090196078
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_std_Y" -0.417127012352941
"WALKING_UPSTAIRS" 16 "fBodyAccJerk_std_Z" -0.620123586470588
"WALKING_UPSTAIRS" 16 "fBodyAccMag_mean" -0.370649738235294
"WALKING_UPSTAIRS" 16 "fBodyAccMag_std" -0.418924256078431
"WALKING_UPSTAIRS" 16 "fBodyBodyAccJerkMag_mean" -0.475597717843137
"WALKING_UPSTAIRS" 16 "fBodyBodyAccJerkMag_std" -0.51993124
"WALKING_UPSTAIRS" 16 "fBodyBodyGyroJerkMag_mean" -0.787833632352941
"WALKING_UPSTAIRS" 16 "fBodyBodyGyroJerkMag_std" -0.825314327058824
"WALKING_UPSTAIRS" 16 "fBodyBodyGyroMag_mean" -0.630546675490196
"WALKING_UPSTAIRS" 16 "fBodyBodyGyroMag_std" -0.532486721568627
"WALKING_UPSTAIRS" 16 "fBodyGyro_mean_X" -0.53239971627451
"WALKING_UPSTAIRS" 16 "fBodyGyro_mean_Y" -0.642018064117647
"WALKING_UPSTAIRS" 16 "fBodyGyro_mean_Z" -0.492427493529412
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_X" -0.509896031372549
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_Y" -0.559600598431373
"WALKING_UPSTAIRS" 16 "fBodyGyro_std_Z" -0.387309489901961
"WALKING_UPSTAIRS" 16 "tBodyAcc_mean_X" 0.255986102627451
"WALKING_UPSTAIRS" 16 "tBodyAcc_mean_Y" -0.0143654945011765
"WALKING_UPSTAIRS" 16 "tBodyAcc_mean_Z" -0.124074517745098
"WALKING_UPSTAIRS" 16 "tBodyAcc_std_X" -0.397083831568627
"WALKING_UPSTAIRS" 16 "tBodyAcc_std_Y" -0.163732745078431
"WALKING_UPSTAIRS" 16 "tBodyAcc_std_Z" -0.129283825721569
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_mean_X" 0.0762526677
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_mean_Y" 0.0173729333352941
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_mean_Z" 0.0380533591627451
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_std_X" -0.521089140196078
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_std_Y" -0.425625937254902
"WALKING_UPSTAIRS" 16 "tBodyAccJerk_std_Z" -0.593411129607843
"WALKING_UPSTAIRS" 16 "tBodyAccJerkMag_mean" -0.48321905
"WALKING_UPSTAIRS" 16 "tBodyAccJerkMag_std" -0.493067129607843
"WALKING_UPSTAIRS" 16 "tBodyAccMag_mean" -0.233990331568627
"WALKING_UPSTAIRS" 16 "tBodyAccMag_std" -0.334795080196078
"WALKING_UPSTAIRS" 16 "tBodyGyro_mean_X" 0.0718408878078431
"WALKING_UPSTAIRS" 16 "tBodyGyro_mean_Y" -0.0486136789705882
"WALKING_UPSTAIRS" 16 "tBodyGyro_mean_Z" -0.00779288021764706
"WALKING_UPSTAIRS" 16 "tBodyGyro_std_X" -0.508087166666667
"WALKING_UPSTAIRS" 16 "tBodyGyro_std_Y" -0.58638289372549
"WALKING_UPSTAIRS" 16 "tBodyGyro_std_Z" -0.365025170078431
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mean_X" -0.140908293613922
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mean_Y" -0.0296211298558824
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_mean_Z" -0.035416300054902
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_std_X" -0.707264168627451
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_std_Y" -0.77471906627451
"WALKING_UPSTAIRS" 16 "tBodyGyroJerk_std_Z" -0.717101021960784
"WALKING_UPSTAIRS" 16 "tBodyGyroJerkMag_mean" -0.737705162156863
"WALKING_UPSTAIRS" 16 "tBodyGyroJerkMag_std" -0.797293228431373
"WALKING_UPSTAIRS" 16 "tBodyGyroMag_mean" -0.308260568039216
"WALKING_UPSTAIRS" 16 "tBodyGyroMag_std" -0.518189646470588
"WALKING_UPSTAIRS" 16 "tGravityAcc_mean_X" 0.826874282745098
"WALKING_UPSTAIRS" 16 "tGravityAcc_mean_Y" -0.0805926025490196
"WALKING_UPSTAIRS" 16 "tGravityAcc_mean_Z" -0.379059698039216
"WALKING_UPSTAIRS" 16 "tGravityAcc_std_X" -0.948413552745098
"WALKING_UPSTAIRS" 16 "tGravityAcc_std_Y" -0.933657461176471
"WALKING_UPSTAIRS" 16 "tGravityAcc_std_Z" -0.907649558823529
"WALKING_UPSTAIRS" 16 "tGravityAccMag_mean" -0.233990331568627
"WALKING_UPSTAIRS" 16 "tGravityAccMag_std" -0.334795080196078
"WALKING_UPSTAIRS" 17 "fBodyAcc_mean_X" -0.1397522212625
"WALKING_UPSTAIRS" 17 "fBodyAcc_mean_Y" -0.1175197356
"WALKING_UPSTAIRS" 17 "fBodyAcc_mean_Z" -0.3999234945625
"WALKING_UPSTAIRS" 17 "fBodyAcc_std_X" -0.0355381172854167
"WALKING_UPSTAIRS" 17 "fBodyAcc_std_Y" -0.0252781736083333
"WALKING_UPSTAIRS" 17 "fBodyAcc_std_Z" -0.2048157105
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_mean_X" -0.360272225833333
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_mean_Y" -0.37705192875
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_mean_Z" -0.633017707916667
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_std_X" -0.287219038291667
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_std_Y" -0.365114263583333
"WALKING_UPSTAIRS" 17 "fBodyAccJerk_std_Z" -0.680325770833333
"WALKING_UPSTAIRS" 17 "fBodyAccMag_mean" -0.150305643291667
"WALKING_UPSTAIRS" 17 "fBodyAccMag_std" -0.217393170604167
"WALKING_UPSTAIRS" 17 "fBodyBodyAccJerkMag_mean" -0.360299853125
"WALKING_UPSTAIRS" 17 "fBodyBodyAccJerkMag_std" -0.437383107916667
"WALKING_UPSTAIRS" 17 "fBodyBodyGyroJerkMag_mean" -0.669008763541667
"WALKING_UPSTAIRS" 17 "fBodyBodyGyroJerkMag_std" -0.7241557425
"WALKING_UPSTAIRS" 17 "fBodyBodyGyroMag_mean" -0.504066956875
"WALKING_UPSTAIRS" 17 "fBodyBodyGyroMag_std" -0.496444579791667
"WALKING_UPSTAIRS" 17 "fBodyGyro_mean_X" -0.416223018291667
"WALKING_UPSTAIRS" 17 "fBodyGyro_mean_Y" -0.521435415208333
"WALKING_UPSTAIRS" 17 "fBodyGyro_mean_Z" -0.324273713333333
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_X" -0.5244683916875
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_Y" -0.481154119791667
"WALKING_UPSTAIRS" 17 "fBodyGyro_std_Z" -0.2778914704375
"WALKING_UPSTAIRS" 17 "tBodyAcc_mean_X" 0.252604768583333
"WALKING_UPSTAIRS" 17 "tBodyAcc_mean_Y" -0.0228645614308333
"WALKING_UPSTAIRS" 17 "tBodyAcc_mean_Z" -0.121290442104167
"WALKING_UPSTAIRS" 17 "tBodyAcc_std_X" -0.062952754100625
"WALKING_UPSTAIRS" 17 "tBodyAcc_std_Y" -0.0131721014395833
"WALKING_UPSTAIRS" 17 "tBodyAcc_std_Z" -0.230220954239583
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_mean_X" 0.07680441704375
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_mean_Y" 0.03083565139375
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_mean_Z" 0.00759533846458334
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_std_X" -0.292665827083333
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_std_Y" -0.349791873229167
"WALKING_UPSTAIRS" 17 "tBodyAccJerk_std_Z" -0.657430836041667
"WALKING_UPSTAIRS" 17 "tBodyAccJerkMag_mean" -0.357233897916667
"WALKING_UPSTAIRS" 17 "tBodyAccJerkMag_std" -0.390912450416667
"WALKING_UPSTAIRS" 17 "tBodyAccMag_mean" -0.0128062276916667
"WALKING_UPSTAIRS" 17 "tBodyAccMag_std" -0.1028777303875
"WALKING_UPSTAIRS" 17 "tBodyGyro_mean_X" -0.0304250571395833
"WALKING_UPSTAIRS" 17 "tBodyGyro_mean_Y" -0.0548455941370417
"WALKING_UPSTAIRS" 17 "tBodyGyro_mean_Z" 0.0560931358145833
"WALKING_UPSTAIRS" 17 "tBodyGyro_std_X" -0.496562732729167
"WALKING_UPSTAIRS" 17 "tBodyGyro_std_Y" -0.493044125208333
"WALKING_UPSTAIRS" 17 "tBodyGyro_std_Z" -0.234402350714583
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mean_X" -0.142655397660417
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mean_Y" -0.0414496328508333
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_mean_Z" -0.0223482086545833
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_std_X" -0.606044344375
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_std_Y" -0.676722847708333
"WALKING_UPSTAIRS" 17 "tBodyGyroJerk_std_Z" -0.610586202291667
"WALKING_UPSTAIRS" 17 "tBodyGyroJerkMag_mean" -0.637367490625
"WALKING_UPSTAIRS" 17 "tBodyGyroJerkMag_std" -0.68231162875
"WALKING_UPSTAIRS" 17 "tBodyGyroMag_mean" -0.235191249091667
"WALKING_UPSTAIRS" 17 "tBodyGyroMag_std" -0.440837260125
"WALKING_UPSTAIRS" 17 "tGravityAcc_mean_X" 0.853530565833333
"WALKING_UPSTAIRS" 17 "tGravityAcc_mean_Y" -0.284153753333333
"WALKING_UPSTAIRS" 17 "tGravityAcc_mean_Z" -0.298171464166667
"WALKING_UPSTAIRS" 17 "tGravityAcc_std_X" -0.949460372291667
"WALKING_UPSTAIRS" 17 "tGravityAcc_std_Y" -0.91597346625
"WALKING_UPSTAIRS" 17 "tGravityAcc_std_Z" -0.930159843541667
"WALKING_UPSTAIRS" 17 "tGravityAccMag_mean" -0.0128062276916667
"WALKING_UPSTAIRS" 17 "tGravityAccMag_std" -0.1028777303875
"WALKING_UPSTAIRS" 18 "fBodyAcc_mean_X" -0.465097261896552
"WALKING_UPSTAIRS" 18 "fBodyAcc_mean_Y" -0.363450742586207
"WALKING_UPSTAIRS" 18 "fBodyAcc_mean_Z" -0.522728377068965
"WALKING_UPSTAIRS" 18 "fBodyAcc_std_X" -0.350639840862069
"WALKING_UPSTAIRS" 18 "fBodyAcc_std_Y" -0.190550638155172
"WALKING_UPSTAIRS" 18 "fBodyAcc_std_Z" -0.269571390465517
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_mean_X" -0.589410590172414
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_mean_Y" -0.579650286034483
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_mean_Z" -0.736149274137931
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_std_X" -0.575331252413793
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_std_Y" -0.585531432931034
"WALKING_UPSTAIRS" 18 "fBodyAccJerk_std_Z" -0.784728430344828
"WALKING_UPSTAIRS" 18 "fBodyAccMag_mean" -0.436561064482759
"WALKING_UPSTAIRS" 18 "fBodyAccMag_std" -0.436218933448276
"WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag_mean" -0.574481396551724
"WALKING_UPSTAIRS" 18 "fBodyBodyAccJerkMag_std" -0.587926077068965
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag_mean" -0.826193160862069
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroJerkMag_std" -0.860910992241379
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag_mean" -0.654029089310345
"WALKING_UPSTAIRS" 18 "fBodyBodyGyroMag_std" -0.533044636034483
"WALKING_UPSTAIRS" 18 "fBodyGyro_mean_X" -0.59232371
"WALKING_UPSTAIRS" 18 "fBodyGyro_mean_Y" -0.649817266551724
"WALKING_UPSTAIRS" 18 "fBodyGyro_mean_Z" -0.504364096896552
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_X" -0.60071129637931
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_Y" -0.443429836896552
"WALKING_UPSTAIRS" 18 "fBodyGyro_std_Z" -0.466022431206897
"WALKING_UPSTAIRS" 18 "tBodyAcc_mean_X" 0.265401201896552
"WALKING_UPSTAIRS" 18 "tBodyAcc_mean_Y" -0.0222060684378914
"WALKING_UPSTAIRS" 18 "tBodyAcc_mean_Z" -0.112655891327586
"WALKING_UPSTAIRS" 18 "tBodyAcc_std_X" -0.380168286724138
"WALKING_UPSTAIRS" 18 "tBodyAcc_std_Y" -0.211155120224138
"WALKING_UPSTAIRS" 18 "tBodyAcc_std_Z" -0.31437339137931
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_mean_X" 0.0812402028517241
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_mean_Y" 0.0211654691775862
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_mean_Z" 0.0093589662862069
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_std_X" -0.563202134655172
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_std_Y" -0.56794063862069
"WALKING_UPSTAIRS" 18 "tBodyAccJerk_std_Z" -0.760829911206897
"WALKING_UPSTAIRS" 18 "tBodyAccJerkMag_mean" -0.601463948275862
"WALKING_UPSTAIRS" 18 "tBodyAccJerkMag_std" -0.579330320344828
"WALKING_UPSTAIRS" 18 "tBodyAccMag_mean" -0.279146312758621
"WALKING_UPSTAIRS" 18 "tBodyAccMag_std" -0.37184157
"WALKING_UPSTAIRS" 18 "tBodyGyro_mean_X" -0.0470683915017241
"WALKING_UPSTAIRS" 18 "tBodyGyro_mean_Y" -0.0526133819862069
"WALKING_UPSTAIRS" 18 "tBodyGyro_mean_Z" 0.0906736478431034
"WALKING_UPSTAIRS" 18 "tBodyGyro_std_X" -0.593841504137931
"WALKING_UPSTAIRS" 18 "tBodyGyro_std_Y" -0.507297003103448
"WALKING_UPSTAIRS" 18 "tBodyGyro_std_Z" -0.433922212068966
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mean_X" -0.0899953036658621
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mean_Y" -0.0527472610827586
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_mean_Z" -0.0692536211396552
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_std_X" -0.76068902862069
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_std_Y" -0.828872171206897
"WALKING_UPSTAIRS" 18 "tBodyGyroJerk_std_Z" -0.718951757931034
"WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag_mean" -0.781652689310345
"WALKING_UPSTAIRS" 18 "tBodyGyroJerkMag_std" -0.835525127931035
"WALKING_UPSTAIRS" 18 "tBodyGyroMag_mean" -0.3691086
"WALKING_UPSTAIRS" 18 "tBodyGyroMag_std" -0.528058134137931
"WALKING_UPSTAIRS" 18 "tGravityAcc_mean_X" 0.883330258448276
"WALKING_UPSTAIRS" 18 "tGravityAcc_mean_Y" -0.316619946206897
"WALKING_UPSTAIRS" 18 "tGravityAcc_mean_Z" -0.106112549189655
"WALKING_UPSTAIRS" 18 "tGravityAcc_std_X" -0.961738807068966
"WALKING_UPSTAIRS" 18 "tGravityAcc_std_Y" -0.942056881206897
"WALKING_UPSTAIRS" 18 "tGravityAcc_std_Z" -0.907839723965517
"WALKING_UPSTAIRS" 18 "tGravityAccMag_mean" -0.279146312758621
